Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-October-2014,427.00,430.50,422.95,423.85,426.038780673269599567,209099,6783,89084283.00,53370,25.52,7.55,-3.15
27-October-2014,425.00,428.55,420.25,426.10,425.301825066473626327,287332,7639,122202824.00,72010,25.06,8.30,1.10
23-October-2014,427.85,428.00,423.05,423.85,424.574236605511944328,112229,4710,47649542.00,62367,55.57,4.95,-4.00
22-October-2014,426.00,427.75,420.00,424.05,423.862902291824838182,233133,7257,98816430.00,61639,26.44,7.75,-1.95
21-October-2014,419.65,424.75,418.30,423.00,422.354964634723274328,344547,10853,145521136.00,100211,29.08,6.45,3.35
20-October-2014,412.50,419.25,410.10,417.70,415.745053600746869265,776575,19276,322857215.00,401825,51.74,9.15,5.20
17-October-2014,396.00,405.00,395.00,401.95,400.186253867857782172,586565,16645,234735250.00,144101,24.57,10.00,5.95
16-October-2014,398.00,402.20,390.50,393.90,397.197767597622405242,359523,10403,142801733.00,90744,25.24,11.70,-4.10
14-October-2014,390.60,400.75,387.70,397.10,392.772476115343329201,1251117,13773,491404322.00,836392,66.85,13.05,6.50
13-October-2014,377.80,388.10,375.00,386.45,383.756498477151868261,369702,9050,141875545.00,118167,31.96,13.10,8.65
10-October-2014,384.00,385.00,377.65,379.25,380.595938433569999390,541269,8868,206004783.00,278869,51.52,7.35,-4.75
9-October-2014,383.90,389.35,381.95,387.45,386.004782168069743070,347332,8013,134071813.00,104218,30.01,7.40,3.55
8-October-2014,373.95,380.20,372.10,378.65,377.060876411063869071,389954,10324,147036397.00,60690,15.56,8.10,4.70
7-October-2014,381.00,384.80,370.15,374.35,377.909543176864481046,445030,10658,168181084.00,138346,31.09,14.65,-6.65
1-October-2014,377.00,381.80,374.40,380.85,378.977746222308282593,278874,10448,105687040.00,63685,22.84,7.40,3.85
30-September-2014,387.90,387.90,376.40,377.80,381.389749560158752003,537694,17384,205070980.00,176475,32.82,11.50,-10.10
29-September-2014,392.65,392.65,384.00,386.20,387.476761197024915362,308966,8829,119717145.00,99914,32.34,8.65,-6.45
26-September-2014,377.90,392.00,370.60,389.70,384.262214885653216661,597918,16630,229757295.00,160603,26.86,21.40,11.80
25-September-2014,395.00,395.20,375.60,378.35,382.446344934414238110,627499,17670,239984699.00,276760,44.11,19.60,-16.65
24-September-2014,403.95,403.95,393.75,396.75,396.763873982681830543,341953,8749,135674597.00,61874,18.09,10.20,-7.20
23-September-2014,410.05,411.00,398.10,399.35,402.955361026533275337,239096,6574,96345015.00,91345,38.20,12.90,-10.70
22-September-2014,404.80,411.30,402.35,408.25,408.079923062711148648,303104,8636,123690657.00,89458,29.51,8.95,3.45
19-September-2014,406.30,411.90,398.30,407.55,403.930082292475464053,744418,13267,300692824.00,171094,22.98,13.60,1.25
18-September-2014,396.50,406.20,394.10,405.25,401.930820247898658210,293265,8612,117872242.00,53993,18.41,12.10,8.75
17-September-2014,400.00,402.45,396.00,398.35,399.186451554097165253,274275,9185,109486864.00,68398,24.94,6.45,-1.65
16-September-2014,412.00,413.40,397.00,398.85,402.994464074642255363,318104,11322,128194151.00,121714,38.26,16.40,-13.15
15-September-2014,415.65,415.65,410.00,411.80,412.402884215027626796,177726,5692,73294715.00,61041,34.35,5.65,-3.85
12-September-2014,419.00,419.65,414.30,416.95,417.050600142779938751,149881,4715,62507961.00,49454,33.00,5.35,-2.05
11-September-2014,418.50,423.70,416.85,418.30,419.767325457545232410,287294,7266,120596634.00,87474,30.45,6.85,-0.20
10-September-2014,418.00,419.00,414.80,417.30,416.367720615846789335,133150,4566,55439362.00,31807,23.89,4.20,-0.70
9-September-2014,421.00,422.20,415.85,419.35,418.897832773654654739,212622,6557,89066895.00,55418,26.06,6.35,-1.65
8-September-2014,418.95,423.10,414.55,420.65,418.630699533849905843,259144,7865,108485634.00,84556,32.63,8.55,1.70
5-September-2014,417.00,419.20,414.10,415.75,416.546579517369692593,288088,9010,120002071.00,65186,22.63,5.10,-1.25
4-September-2014,413.00,417.50,408.95,416.65,413.317353412590743312,373719,10471,154464548.00,97463,26.08,8.55,3.65
3-September-2014,410.00,414.80,408.15,413.60,412.302190164421500538,376958,12924,155420609.00,126645,33.60,6.65,3.60
2-September-2014,407.00,412.00,406.50,408.80,408.978901725340368113,329790,10218,134877152.00,134587,40.81,5.50,1.80
1-September-2014,399.00,406.50,398.00,405.40,402.938310572290635690,366562,11040,147701873.00,111703,30.47,8.50,6.40
28-August-2014,401.00,402.00,392.60,397.30,397.116790022451387039,210232,7673,83486657.00,54569,25.96,9.40,-3.70
27-August-2014,400.00,402.40,396.45,398.65,399.799532384768709781,144991,5382,57967334.00,43640,30.10,5.95,-1.35
26-August-2014,391.00,399.90,390.00,397.75,395.484295086964841102,308343,9170,121944814.00,75620,24.52,9.90,6.75
25-August-2014,402.90,407.40,396.50,397.50,402.687195856067995354,376261,12006,151515487.00,127866,33.98,10.90,-5.40
22-August-2014,400.30,405.00,400.10,402.35,403.183483232275870887,375364,11468,151340565.00,96347,25.67,4.90,2.05
21-August-2014,397.00,401.95,393.35,398.70,399.140328562598069516,336496,11624,134309124.00,79055,23.49,8.60,1.70
20-August-2014,399.40,399.40,391.70,394.05,394.370324337401980085,210799,10391,83132870.00,59327,28.14,7.70,-5.35
19-August-2014,397.00,401.90,395.65,397.65,398.814498758568002886,376984,12122,150346685.00,111552,29.59,6.25,0.65
18-August-2014,378.80,395.00,376.00,393.90,388.423080650150760136,536614,16809,208433263.00,142439,26.54,19.00,15.10
14-August-2014,374.25,379.50,371.25,377.70,376.375512374824884553,308368,11219,116062164.00,83902,27.21,8.25,3.45
13-August-2014,380.00,380.60,371.95,373.80,375.783370074711649148,265822,9330,99891487.00,90614,34.09,8.65,-6.20
12-August-2014,378.00,383.00,374.60,381.60,378.660395711597155162,283742,9796,107441858.00,90399,31.86,8.40,3.60
11-August-2014,375.10,377.90,372.90,376.85,375.723819262962542135,237627,7492,89282124.00,69044,29.06,5.00,1.75
8-August-2014,375.00,377.00,369.20,371.25,372.441714982856306826,423771,15032,157829998.00,170037,40.12,7.80,-3.75
7-August-2014,383.00,386.70,380.15,381.15,382.878798274490339627,411009,13566,157366632.00,111398,27.10,6.55,-1.85
6-August-2014,391.00,392.20,382.00,383.20,386.687087470048768823,401486,12471,155249452.00,168709,42.02,10.20,-7.80
5-August-2014,392.95,395.40,387.00,392.70,391.729725782559409142,431373,15074,168981627.00,96124,22.28,8.40,-0.25
4-August-2014,391.00,394.40,387.35,390.95,391.320254207771438662,407698,11955,159540485.00,104784,25.70,7.05,-0.05
1-August-2014,389.00,397.35,385.00,387.50,390.142890163040853359,579732,19814,226178318.00,154330,26.62,12.35,-1.50
31-July-2014,402.10,403.00,390.40,391.85,397.350500596413696005,409112,12048,162560858.00,182601,44.63,12.60,-10.25
30-July-2014,400.00,403.45,392.35,402.00,397.629941619847786754,409557,13050,162852126.00,122792,29.98,11.10,2.00
28-July-2014,403.00,407.30,393.95,395.70,400.647830140036127340,878559,24111,351992757.00,335899,38.23,13.35,-7.30
25-July-2014,1998.00,2008.40,1971.80,1985.85,1989.010256235518604334,88044,6663,175120419.00,12153,13.80,36.60,-12.15
24-July-2014,2005.50,2010.15,1983.85,1996.65,1995.172845592585288897,91278,7761,182115387.00,14625,16.02,26.30,-8.85
23-July-2014,2016.00,2042.95,1985.05,2001.15,2008.163162878787878787,232320,17534,466536466.00,19671,8.47,57.90,-14.85
22-July-2014,2037.00,2037.00,2001.60,2017.60,2020.335769218745115203,127948,11398,258497921.00,16102,12.58,35.40,-19.40
21-July-2014,2018.00,2037.55,2003.30,2023.15,2020.575202552632402164,127868,10272,258366910.00,25621,20.04,34.25,5.15
18-July-2014,1950.00,2009.00,1932.55,1996.05,1975.495597847715514656,183433,13764,362371084.00,15184,8.28,76.45,46.05
17-July-2014,1967.00,1969.00,1947.50,1954.95,1956.601181545386346586,74648,5805,146056365.00,6149,8.24,21.50,-12.05
16-July-2014,1916.00,1974.90,1907.00,1965.25,1938.958193362977921901,154497,11671,299563224.00,24866,16.09,67.90,49.25
15-July-2014,1857.50,1903.60,1852.50,1897.50,1877.290768642801718646,86347,6944,162098426.00,12250,14.19,51.10,40.00
14-July-2014,1819.10,1861.00,1809.05,1846.70,1837.111020062911368983,75662,6652,138999494.00,6000,7.93,51.95,27.60
11-July-2014,1875.00,1875.00,1807.00,1816.10,1844.642688394966491490,145187,11719,267818138.00,23364,16.09,68.00,-58.90
10-July-2014,1871.00,1938.00,1825.00,1859.85,1875.471122794580970384,203136,15692,380975702.00,26970,13.28,113.00,-11.15
9-July-2014,1880.00,1909.00,1863.40,1874.45,1881.557568822522531042,105743,8283,198961542.00,15972,15.10,45.60,-5.55
8-July-2014,1923.00,1924.25,1855.00,1888.30,1905.049557219088565694,105131,8787,200279765.00,16855,16.03,69.25,-34.70
7-July-2014,1940.00,1941.05,1914.00,1922.45,1927.627938517179023508,55300,4453,106597825.00,11024,19.93,27.05,-17.55
4-July-2014,1926.00,1947.95,1918.00,1934.50,1933.640482523836108283,182706,9343,353287718.00,80189,43.89,29.95,8.50
3-July-2014,1925.00,1940.90,1921.00,1924.90,1926.899794801641586867,38012,1843,73245315.00,19793,52.07,19.90,-0.10
2-July-2014,1946.60,1946.60,1923.00,1926.75,1929.727366612440366301,109418,6742,211146909.00,51378,46.96,23.60,-19.85
1-July-2014,1925.00,1935.00,1916.80,1920.30,1925.546214355948869223,93564,6246,180161806.00,31317,33.47,18.20,-4.70
30-June-2014,1934.00,1949.80,1912.05,1921.40,1931.190630241079731974,125809,8553,242961162.00,26613,21.15,37.75,-12.60
27-June-2014,1928.00,1935.45,1902.00,1910.70,1916.793556032754457404,112229,8055,215119824.00,16149,14.39,33.45,-17.30
26-June-2014,1909.00,1936.50,1908.00,1926.40,1925.065182829888712241,101898,7678,196160292.00,16597,16.29,28.50,17.40
25-June-2014,1928.00,1928.00,1905.60,1913.85,1914.467980812471893269,66710,5449,127714159.00,3371,5.05,22.40,-14.15
24-June-2014,1885.00,1930.00,1884.00,1924.65,1916.343837013968258838,130367,10204,249827997.00,17146,13.15,46.00,39.65
23-June-2014,1868.00,1890.35,1856.60,1883.35,1874.513263769363166953,92960,7707,174254753.00,13080,14.07,33.75,15.35
20-June-2014,1838.00,1883.55,1829.35,1867.65,1866.212763925324096477,157052,14333,293092447.00,24913,15.86,54.20,29.65
19-June-2014,1855.00,1867.85,1827.75,1842.75,1844.688785055788749188,103157,8534,190292561.00,8634,8.37,40.10,-12.25
18-June-2014,1840.00,1873.90,1825.00,1847.20,1852.707761250138837863,234086,18800,433692949.00,29431,12.57,48.90,7.20
17-June-2014,1771.00,1846.20,1760.20,1839.45,1806.876348854397634885,189420,13854,342258518.00,32418,17.11,86.00,68.45
16-June-2014,1818.00,1829.40,1750.00,1772.25,1776.734275510769060406,144488,12833,256716782.00,19828,13.72,79.40,-45.75
13-June-2014,1895.00,1908.75,1811.00,1819.10,1851.202387330325804497,199721,13602,369723992.00,57900,28.99,97.75,-75.90
12-June-2014,1928.65,1929.00,1893.05,1904.50,1909.186508947184726113,106011,7937,202394771.00,14719,13.88,35.95,-24.15
11-June-2014,1935.05,1968.75,1928.05,1941.30,1947.039182495278144043,112244,6959,218543466.00,23764,21.17,40.70,6.25
10-June-2014,1970.00,1971.90,1930.05,1935.50,1940.882762480411909558,89340,6473,173398466.00,11722,13.12,41.85,-34.50
9-June-2014,1986.00,1990.00,1960.00,1966.20,1970.674440335999356939,99524,9435,196129403.00,26638,26.77,30.00,-19.80
6-June-2014,1950.00,1982.50,1945.50,1974.00,1968.573659338401479350,131409,8526,258688296.00,15659,11.92,37.00,24.00
5-June-2014,1925.00,1950.00,1919.00,1946.90,1936.725809937149957679,111058,7696,215088895.00,14931,13.44,31.00,21.90
4-June-2014,1899.00,1932.40,1882.00,1924.65,1912.640935523515482149,133444,8147,255230457.00,16585,12.43,50.40,25.65
3-June-2014,1905.00,1924.85,1887.60,1899.50,1905.521778914397663151,170486,16871,324864786.00,17360,10.18,37.25,-5.50
2-June-2014,1834.80,1910.00,1823.55,1902.35,1879.075505464211225812,151989,9652,285598807.00,20659,13.59,86.45,67.55
30-May-2014,1860.00,1865.00,1824.60,1836.15,1841.261084180181340891,124186,8475,228658849.00,14174,11.41,40.40,-23.85
29-May-2014,1855.00,1890.50,1851.00,1865.55,1869.881422115333791426,151352,10167,283010293.00,35958,23.76,39.50,10.55
28-May-2014,1851.00,1874.50,1826.00,1861.20,1847.282039698960093239,110683,8369,204462718.00,17378,15.70,48.50,10.20
27-May-2014,1869.90,1870.00,1831.75,1848.55,1846.143489761092150170,117200,9503,216368017.00,22108,18.86,38.25,-21.35
26-May-2014,1870.00,1927.30,1848.00,1873.80,1896.000965076612632698,193767,14089,367382419.00,35669,18.41,79.30,3.80
23-May-2014,1844.10,1873.90,1842.60,1864.95,1854.342574257425742574,91405,6519,169496183.00,15194,16.62,31.30,20.85
22-May-2014,1826.00,1855.90,1807.00,1841.15,1838.698311226331023206,135779,9159,249656618.00,13874,10.22,48.90,15.15
21-May-2014,1855.00,1865.00,1807.90,1815.25,1834.128350807977084797,148024,11304,271495015.00,10772,7.28,57.10,-39.75
20-May-2014,1865.00,1890.00,1842.00,1855.75,1865.714625938675935084,180973,13259,337643973.00,23960,13.24,48.00,-9.25
19-May-2014,1772.00,1871.05,1772.00,1854.85,1823.236236908367696967,274030,19168,499621426.00,65109,23.76,99.05,82.85
16-May-2014,1734.80,1878.20,1683.90,1756.85,1776.235719425598747401,726809,45402,1290984107.00,121682,16.74,194.30,22.05
15-May-2014,1640.00,1674.70,1640.00,1663.65,1663.417936610349493830,175139,12972,291329354.00,29817,17.02,34.70,23.65
14-May-2014,1647.00,1663.05,1632.60,1638.55,1645.244912778612329063,180403,12024,296807118.00,40362,22.37,30.45,-8.45
13-May-2014,1666.00,1680.80,1640.00,1649.75,1659.856878034426953067,271880,19378,451281888.00,62877,23.13,40.80,-16.25
12-May-2014,1641.00,1691.00,1639.00,1646.30,1667.511677023533335006,278881,19870,465037324.00,46192,16.56,52.00,5.30
9-May-2014,1554.00,1651.95,1548.00,1631.50,1597.001744686561985472,305499,21620,487882436.00,56899,18.62,103.95,77.50
8-May-2014,1541.00,1559.35,1534.05,1555.75,1546.492090870143382537,179729,9757,277949477.00,80019,44.52,25.30,14.75
7-May-2014,1530.00,1553.70,1519.95,1540.90,1540.732512098548174219,120469,10546,185610505.00,18903,15.69,33.75,10.90
6-May-2014,1556.00,1562.90,1531.35,1537.95,1548.870816393475213964,100601,9320,155817953.00,23977,23.83,31.55,-18.05
5-May-2014,1532.10,1563.90,1521.20,1552.90,1550.642570672698790325,153843,15927,238555505.00,27667,17.98,42.70,20.80
2-May-2014,1522.00,1538.00,1520.05,1530.45,1529.275379482215311103,97106,7388,148501815.00,19983,20.58,17.95,8.45
30-April-2014,1528.10,1547.60,1500.60,1519.20,1529.116370199142118990,161794,11290,247401854.00,25480,15.75,47.00,-8.90
29-April-2014,1532.00,1541.95,1508.30,1528.10,1527.308125766690063696,152441,10136,232824378.00,11391,7.47,33.65,-3.90
28-April-2014,1545.00,1555.00,1525.55,1530.00,1537.862576512904650722,190164,12982,292446099.00,27936,14.69,29.45,-15.00
25-April-2014,1518.00,1548.00,1502.00,1534.45,1527.806828659841189793,335117,22246,511994041.00,29576,8.83,46.00,16.45
23-April-2014,1504.00,1533.00,1494.35,1517.70,1520.166632017134596510,206833,15040,314420625.00,36726,17.76,38.65,13.70
22-April-2014,1501.00,1511.85,1488.65,1500.05,1500.203389645300172651,91514,7778,137289613.00,9318,10.18,23.20,-0.95
21-April-2014,1465.10,1508.00,1465.10,1502.25,1494.714838208471255826,118424,8345,177010110.00,23135,19.54,42.90,37.15
17-April-2014,1435.00,1471.00,1435.00,1464.65,1458.453739615951528654,147221,10694,214715018.00,23687,16.09,36.00,29.65
16-April-2014,1446.10,1464.70,1427.15,1431.65,1447.160322410401573669,104215,8797,150815813.00,12453,11.95,37.55,-14.45
15-April-2014,1495.10,1495.10,1438.00,1445.75,1466.037082672706681766,110375,9346,161813843.00,14370,13.02,57.10,-49.35
11-April-2014,1488.90,1505.80,1480.35,1495.40,1495.510856781758500236,113938,8223,170395516.00,17266,15.15,25.45,6.50
10-April-2014,1490.00,1516.00,1474.10,1501.95,1501.371807051130582386,207371,15733,311340973.00,46102,22.23,41.90,11.95
9-April-2014,1425.00,1491.75,1421.90,1484.85,1463.222611464968152866,178980,13154,261887583.00,44643,12.47,69.85,59.85
7-April-2014,1353.40,1439.75,1353.40,1421.70,1420.269968162894027918,57166,4222,81191153.00,12837,11.23,86.35,68.30
4-April-2014,1433.70,1449.95,1418.65,1429.15,1434.993757581136652761,169005,7207,242521120.00,19983,11.82,31.30,-4.55
3-April-2014,1465.00,1466.50,1428.60,1437.25,1445.989517454081492156,108943,6236,157530436.00,11595,10.64,37.90,-27.75
2-April-2014,1459.50,1475.00,1438.50,1466.05,1457.211942978315043261,193821,8514,282438276.00,26634,13.74,36.50,6.55
1-April-2014,1465.00,1477.50,1454.00,1468.80,1466.205550997623296766,236462,10295,346701897.00,44710,18.91,23.50,3.80
31-March-2014,1466.00,1474.80,1448.90,1460.45,1458.247395036522338987,179753,8474,262124344.00,25594,14.24,25.90,-5.55
28-March-2014,1431.30,1469.65,1431.00,1461.15,1452.743345529439121500,210723,9555,306126436.00,40353,19.15,38.65,29.85
27-March-2014,1433.30,1468.30,1410.00,1430.20,1443.437745779741428067,300574,15511,433859857.00,72684,24.18,58.30,-3.10
26-March-2014,1415.00,1437.95,1405.90,1430.20,1423.212453910743096907,206393,8343,293741088.00,55721,27.00,32.05,15.20
25-March-2014,1415.00,1420.35,1395.00,1400.80,1407.258790825214935755,159001,6618,223755555.00,37585,23.64,25.35,-14.20
24-March-2014,1404.00,1424.80,1395.20,1410.90,1412.909988327734441724,281008,16855,397039010.00,67764,24.11,29.60,6.90
22-March-2014,1394.85,1397.00,1379.30,1389.70,1388.587061651974465968,36187,2287,50248800.00,2451,6.77,17.70,-5.15
21-March-2014,1335.00,1410.60,1313.25,1393.40,1321.979618712722420758,52682639,146049,69645375018.00,42436130,80.55,97.35,58.40
20-March-2014,1367.70,1383.50,1345.95,1356.85,1364.744274206942368377,240840,11277,328685011.00,62021,25.75,37.55,-10.85
19-March-2014,1354.00,1395.80,1351.55,1386.15,1379.265238258028138999,225239,11440,310664323.00,30489,13.54,44.25,32.15
18-March-2014,1360.00,1382.10,1341.00,1348.65,1362.945907009081200409,139519,7211,190156850.00,23276,16.68,41.10,-11.35
14-March-2014,1371.00,1371.00,1333.10,1356.00,1349.728375675433620921,167485,8437,226059257.00,12343,7.37,37.90,-15.00
13-March-2014,1406.00,1425.00,1375.00,1380.80,1403.267897157683689114,186538,9276,261762787.00,38854,20.83,50.00,-25.20
12-March-2014,1410.00,1424.85,1391.75,1398.05,1405.385950191822643664,197839,9151,278040151.00,26804,13.55,33.10,-11.95
